year,month,day,variety,lte,site,meanC,date
2015,Mar,4,Pinot gris,-22,Oliver east,-1.25,2015-03-04
2015,Mar,4,Pinot gris,-19.6,Black Sage,-1.25,2015-03-04
2015,Mar,4,Sauvignon blanc,-21.1,Oliver east,-1.25,2015-03-04
2015,Mar,4,Shiraz,-19.8,"Osoyoos, southeast ",-1.25,2015-03-04
2015,Mar,4,Shiraz,-19.5,"Osoyoos, southeast ",-1.25,2015-03-04
2015,Mar,4,Shiraz,-18.8,"Osoyoos, southeast ",-1.25,2015-03-04
2015,Mar,4,Shiraz,-18.9,Black Sage,-1.25,2015-03-04
2015,Mar,4,Shiraz,-16.7,Osoyoos northeast,-1.25,2015-03-04
2015,Mar,4,Shiraz,-19.1,Osoyoos northeast,-1.25,2015-03-04
2015,Mar,4,Viognier,-21,Osoyoos west,-1.25,2015-03-04
2015,Mar,4,Riesling,-17.9,Naramata Bench,-1.25,2015-03-04
2015,Mar,4,Riesling,-20.4,Black Sage,-1.25,2015-03-04
2015,Mar,4,Riesling,-21.6,Black Sage,-1.25,2015-03-04
2015,Mar,4,Riesling,-21,West Kelowna,-1.25,2015-03-04
2015,Mar,4,Riesling,-20.8,Oliver east,-1.25,2015-03-04
2015,Mar,4,Sauvignon blanc,-19.6,Oliver east,-1.25,2015-03-04
2015,Mar,4,Pinot noir,-18.5,Kelowna,-1.25,2015-03-04
2015,Mar,4,Pinot noir,-19.5,Osoyoos northeast,-1.25,2015-03-04
2015,Mar,18,Cabernet Sauvignon,-14.6,Osoyoos northeast,6.35,2015-03-18
2015,Mar,18,Chardonnay,-13.1,Naramata Bench,6.35,2015-03-18
2015,Mar,18,Chardonnay,-10.4,"OK Falls, east",6.35,2015-03-18
2015,Mar,18,Chardonnay,-12,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Chardonnay,-11.5,Black Sage,6.35,2015-03-18
2015,Mar,18,Cabernet Franc,-11.2,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Cabernet Franc,-10.3,Black Sage,6.35,2015-03-18
2015,Mar,18,Cabernet Franc,-14.4,Oliver east,6.35,2015-03-18
2015,Mar,18,Cabernet Sauvignon,-13.6,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Cabernet Sauvignon,-16.7,Black Sage,6.35,2015-03-18
2015,Mar,18,Cabernet Sauvignon,-14.1,Osoyoos northeast,6.35,2015-03-18
2015,Mar,18,Pinot blanc,-12.9,Black Sage,6.35,2015-03-18
2015,Mar,18,Pinot blanc,-14.5,Oliver east,6.35,2015-03-18
2015,Mar,18,Pinot gris,-15.2,Oliver east,6.35,2015-03-18
2015,Mar,18,Pinot gris,-13,Black Sage,6.35,2015-03-18
2015,Mar,18,Pinot gris,-10.6,Naramata Bench,6.35,2015-03-18
2015,Mar,18,Chardonnay,-10.8,Oliver east,6.35,2015-03-18
2015,Mar,18,Gewurztraminer,-11.3,Kelowna,6.35,2015-03-18
2015,Mar,18,Gewurztraminer,-11,"OK Falls, west",6.35,2015-03-18
2015,Mar,18,Gewurztraminer,-14.4,Oliver east,6.35,2015-03-18
2015,Mar,18,Merlot,-12.5,Osoyoos west,6.35,2015-03-18
2015,Mar,18,Merlot,-12.7,"Oliver, west",6.35,2015-03-18
2015,Mar,18,Merlot,-13.1,Osoyoos northeast,6.35,2015-03-18
2015,Mar,18,Merlot,-11.9,Black Sage,6.35,2015-03-18
2015,Mar,18,Riesling,-15.4,Black Sage,6.35,2015-03-18
2015,Mar,18,Riesling,-14.9,Black Sage,6.35,2015-03-18
2015,Mar,18,Riesling,-13.5,West Kelowna,6.35,2015-03-18
2015,Mar,18,Riesling,-14.2,Oliver east,6.35,2015-03-18
2015,Mar,18,Sauvignon blanc,-13.6,Oliver east,6.35,2015-03-18
2015,Mar,18,Sauvignon blanc,-14.7,Oliver east,6.35,2015-03-18
2015,Mar,18,Shiraz,-10.5,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Shiraz,-11.1,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Shiraz,-14,"Osoyoos, southeast ",6.35,2015-03-18
2015,Mar,18,Shiraz,-13.1,Black Sage,6.35,2015-03-18
2015,Mar,18,Shiraz,-11.6,Osoyoos northeast,6.35,2015-03-18
2015,Mar,18,Shiraz,-12.6,Osoyoos northeast,6.35,2015-03-18
2015,Mar,18,Viognier,-12.5,Osoyoos west,6.35,2015-03-18
2015,Mar,18,Riesling,-11.4,Naramata Bench,6.35,2015-03-18
2015,Mar,18,Pinot noir,-10.2,Naramata Bench,6.35,2015-03-18
2015,Mar,18,Pinot noir,-15.2,Black Sage,6.35,2015-03-18
2015,Mar,18,Pinot gris,-14.3,"OK Falls, east",6.35,2015-03-18
2015,Mar,18,Pinot gris,-15.3,Oliver east,6.35,2015-03-18
2015,Mar,18,Pinot noir,-11.3,Kelowna,6.35,2015-03-18
2015,Mar,18,Pinot noir,-13.2,Osoyoos northeast,6.35,2015-03-18
2015,Oct,27,Shiraz,-14.5,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Cabernet Sauvignon,-14.3,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Cabernet Sauvignon,-12.7,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Cabernet Sauvignon,-13,Black Sage,8,2015-10-27
2015,Oct,27,Shiraz,-12.8,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Gewurztraminer,-16.7,Oliver east,8,2015-10-27
2015,Oct,27,Merlot,-12.8,"Oliver, west",8,2015-10-27
2015,Oct,27,Merlot,-15.9,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Merlot,-14.4,Black Sage,8,2015-10-27
2015,Oct,27,Pinot blanc,-14,Black Sage,8,2015-10-27
2015,Oct,27,Chardonnay,-15,Black Sage,8,2015-10-27
2015,Oct,27,Chardonnay,-15.7,"OK Falls, east",8,2015-10-27
2015,Oct,27,Chardonnay,-16.5,Oliver east,8,2015-10-27
2015,Oct,27,Gewurztraminer,-13.9,"OK Falls, west",8,2015-10-27
2015,Oct,27,Pinot noir,-15.9,Osoyoos northeast,8,2015-10-27
2015,Oct,27,Riesling,-16.1,Black Sage,8,2015-10-27
2015,Oct,27,Riesling,-17.2,Black Sage,8,2015-10-27
2015,Oct,27,Riesling,-17.7,Oliver east,8,2015-10-27
2015,Oct,27,Sauvignon blanc,-14.3,Oliver east,8,2015-10-27
2015,Oct,27,Sauvignon blanc,-14.7,Oliver east,8,2015-10-27
2015,Oct,27,Shiraz,-12.9,Black Sage,8,2015-10-27
2015,Oct,27,Cabernet Franc,-14.1,Black Sage,8,2015-10-27
2015,Oct,27,Cabernet Franc,-14.4,Oliver east,8,2015-10-27
2015,Oct,27,Pinot blanc,-18.3,Oliver east,8,2015-10-27
2015,Oct,27,Pinot gris,-18.6,Oliver east,8,2015-10-27
2015,Oct,27,Pinot gris,-15.2,Black Sage,8,2015-10-27
2015,Oct,27,Pinot gris,-17.2,"OK Falls, east",8,2015-10-27
2015,Oct,27,Pinot gris,-16.7,Oliver east,8,2015-10-27
2015,Oct,27,Pinot noir,-16.4,Black Sage,8,2015-10-27
2015,Nov,10,Cabernet Franc,-16,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Cabernet Franc,-19.1,Black Sage,2.35,2015-11-10
2015,Nov,10,Cabernet Franc,-18.1,Oliver east,2.35,2015-11-10
2015,Nov,10,Cabernet Sauvignon,-17.2,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Gewurztraminer,-17.6,Kelowna,2.35,2015-11-10
2015,Nov,10,Gewurztraminer,-19.6,"OK Falls, west",2.35,2015-11-10
2015,Nov,10,Gewurztraminer,-21.1,Oliver east,2.35,2015-11-10
2015,Nov,10,Merlot,-17,Osoyoos west,2.35,2015-11-10
2015,Nov,10,Merlot,-17.4,"Oliver, west",2.35,2015-11-10
2015,Nov,10,Cabernet Sauvignon,-16.6,Black Sage,2.35,2015-11-10
2015,Nov,10,Cabernet Sauvignon,-18.6,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Cabernet Sauvignon,-17.6,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Chardonnay,-20.7,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Chardonnay,-19,Black Sage,2.35,2015-11-10
2015,Nov,10,Chardonnay,-20.2,Naramata Bench,2.35,2015-11-10
2015,Nov,10,Chardonnay,-22,"OK Falls, east",2.35,2015-11-10
2015,Nov,10,Chardonnay,-20.7,Oliver east,2.35,2015-11-10
2015,Nov,10,Pinot gris,-21.8,Oliver east,2.35,2015-11-10
2015,Nov,10,Pinot noir,-17.2,Naramata Bench,2.35,2015-11-10
2015,Nov,10,Pinot noir,-20.2,Black Sage,2.35,2015-11-10
2015,Nov,10,Pinot noir,-20.9,Kelowna,2.35,2015-11-10
2015,Nov,10,Pinot noir,-21.3,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Riesling,-19,Naramata Bench,2.35,2015-11-10
2015,Nov,10,Riesling,-19.3,Black Sage,2.35,2015-11-10
2015,Nov,10,Riesling,-21.4,Black Sage,2.35,2015-11-10
2015,Nov,10,Riesling,-19.9,West Kelowna,2.35,2015-11-10
2015,Nov,10,Riesling,-21.2,Oliver east,2.35,2015-11-10
2015,Nov,10,Sauvignon blanc,-18.8,Oliver east,2.35,2015-11-10
2015,Nov,10,Sauvignon blanc,-20.3,Oliver east,2.35,2015-11-10
2015,Nov,10,Shiraz,-15.6,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Shiraz,-13.5,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Shiraz,-19,"Osoyoos, southeast ",2.35,2015-11-10
2015,Nov,10,Shiraz,-18.5,Black Sage,2.35,2015-11-10
2015,Nov,10,Shiraz,-15.4,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Shiraz,-17.6,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Viognier,-17.2,Osoyoos west,2.35,2015-11-10
2015,Nov,10,Merlot,-19.7,Osoyoos northeast,2.35,2015-11-10
2015,Nov,10,Merlot,-19.3,Black Sage,2.35,2015-11-10
2015,Nov,10,Pinot blanc,-20,Black Sage,2.35,2015-11-10
2015,Nov,10,Pinot blanc,-23.3,Oliver east,2.35,2015-11-10
2015,Nov,10,Pinot gris,-21,Oliver east,2.35,2015-11-10
2015,Nov,10,Pinot gris,-20.7,Black Sage,2.35,2015-11-10
2015,Nov,10,Pinot gris,-18.3,Naramata Bench,2.35,2015-11-10
2015,Nov,10,Pinot gris,-22.3,"OK Falls, east",2.35,2015-11-10
2015,Nov,24,Chardonnay,-22,Black Sage,0.9,2015-11-24
2015,Nov,24,Chardonnay,-22.1,Naramata Bench,0.9,2015-11-24
2015,Nov,24,Chardonnay,-22.8,"OK Falls, east",0.9,2015-11-24
2015,Nov,24,Chardonnay,-23.3,Oliver east,0.9,2015-11-24
2015,Nov,24,Gewurztraminer,-20.2,Kelowna,0.9,2015-11-24
2015,Nov,24,Cabernet Franc,-20.5,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Cabernet Franc,-22.1,Black Sage,0.9,2015-11-24
2015,Nov,24,Cabernet Franc,-22.5,Oliver east,0.9,2015-11-24
2015,Nov,24,Cabernet Sauvignon,-19.3,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Cabernet Sauvignon,-20.5,Black Sage,0.9,2015-11-24
2015,Nov,24,Cabernet Sauvignon,-21.2,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Cabernet Sauvignon,-20.9,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Chardonnay,-22.2,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Pinot blanc,-23.8,Oliver east,0.9,2015-11-24
2015,Nov,24,Pinot gris,-22.6,Oliver east,0.9,2015-11-24
2015,Nov,24,Pinot gris,-23.6,Black Sage,0.9,2015-11-24
2015,Nov,24,Pinot gris,-21.5,Naramata Bench,0.9,2015-11-24
2015,Nov,24,Pinot gris,-23.6,"OK Falls, east",0.9,2015-11-24
2015,Nov,24,Pinot gris,-23.8,Oliver east,0.9,2015-11-24
2015,Nov,24,Pinot noir,-21.7,Naramata Bench,0.9,2015-11-24
2015,Nov,24,Pinot noir,-23.9,Black Sage,0.9,2015-11-24
2015,Nov,24,Pinot noir,-22.7,Kelowna,0.9,2015-11-24
2015,Nov,24,Pinot noir,-22.7,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Riesling,-22.9,Naramata Bench,0.9,2015-11-24
2015,Nov,24,Riesling,-22.7,Black Sage,0.9,2015-11-24
2015,Nov,24,Riesling,-23.7,Black Sage,0.9,2015-11-24
2015,Nov,24,Riesling,-23.3,West Kelowna,0.9,2015-11-24
2015,Nov,24,Riesling,-23.5,Oliver east,0.9,2015-11-24
2015,Nov,24,Sauvignon blanc,-21.8,Oliver east,0.9,2015-11-24
2015,Nov,24,Sauvignon blanc,-22.2,Oliver east,0.9,2015-11-24
2015,Nov,24,Shiraz,-19.5,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Shiraz,-18.5,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Shiraz,-21.1,"Osoyoos, southeast ",0.9,2015-11-24
2015,Nov,24,Shiraz,-20.8,Black Sage,0.9,2015-11-24
2015,Nov,24,Shiraz,-20.3,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Shiraz,-20.8,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Viognier,-22.2,Osoyoos west,0.9,2015-11-24
2015,Nov,24,Merlot,-22.2,Osoyoos northeast,0.9,2015-11-24
2015,Nov,24,Merlot,-21.1,Black Sage,0.9,2015-11-24
2015,Nov,24,Pinot blanc,-22.1,Black Sage,0.9,2015-11-24
2015,Nov,24,Merlot,-20.1,Osoyoos west,0.9,2015-11-24
2015,Nov,24,Merlot,-20.3,"Oliver, west",0.9,2015-11-24
2015,Nov,24,Gewurztraminer,-22,"OK Falls, west",0.9,2015-11-24
2015,Nov,24,Gewurztraminer,-22.6,Oliver east,0.9,2015-11-24
2015,Dec,8,Cabernet Sauvignon,-21,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Cabernet Sauvignon,-20.6,Black Sage,5.85,2015-12-08
2015,Dec,8,Cabernet Sauvignon,-20.8,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Cabernet Sauvignon,-21.8,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Chardonnay,-22.6,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Chardonnay,-23,Black Sage,5.85,2015-12-08
2015,Dec,8,Shiraz,-20.4,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Viognier,-22.7,Osoyoos west,5.85,2015-12-08
2015,Dec,8,Cabernet Franc,-21.8,Oliver east,5.85,2015-12-08
2015,Dec,8,Merlot,-22,Black Sage,5.85,2015-12-08
2015,Dec,8,Pinot blanc,-22.3,Black Sage,5.85,2015-12-08
2015,Dec,8,Pinot blanc,-23.6,Oliver east,5.85,2015-12-08
2015,Dec,8,Pinot gris,-23.8,Oliver east,5.85,2015-12-08
2015,Dec,8,Pinot gris,-23.1,Black Sage,5.85,2015-12-08
2015,Dec,8,Pinot gris,-21.2,Naramata Bench,5.85,2015-12-08
2015,Dec,8,Pinot gris,-23.4,"OK Falls, east",5.85,2015-12-08
2015,Dec,8,Pinot gris,-23.9,Oliver east,5.85,2015-12-08
2015,Dec,8,Pinot noir,-22.5,Naramata Bench,5.85,2015-12-08
2015,Dec,8,Pinot noir,-23.9,Black Sage,5.85,2015-12-08
2015,Dec,8,Pinot noir,-21.7,Kelowna,5.85,2015-12-08
2015,Dec,8,Pinot noir,-23.3,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Riesling,-23.7,Naramata Bench,5.85,2015-12-08
2015,Dec,8,Riesling,-22.8,Black Sage,5.85,2015-12-08
2015,Dec,8,Riesling,-24.5,Black Sage,5.85,2015-12-08
2015,Dec,8,Riesling,-23.2,West Kelowna,5.85,2015-12-08
2015,Dec,8,Riesling,-22.3,Oliver east,5.85,2015-12-08
2015,Dec,8,Sauvignon blanc,-22,Oliver east,5.85,2015-12-08
2015,Dec,8,Sauvignon blanc,-22,Oliver east,5.85,2015-12-08
2015,Dec,8,Shiraz,-21.4,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Shiraz,-20.8,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Shiraz,-21.3,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Shiraz,-19.6,Black Sage,5.85,2015-12-08
2015,Dec,8,Shiraz,-20.3,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Cabernet Franc,-22.4,"Osoyoos, southeast ",5.85,2015-12-08
2015,Dec,8,Cabernet Franc,-22,Black Sage,5.85,2015-12-08
2015,Dec,8,Merlot,-19.6,Osoyoos west,5.85,2015-12-08
2015,Dec,8,Merlot,-19.9,"Oliver, west",5.85,2015-12-08
2015,Dec,8,Merlot,-22.2,Osoyoos northeast,5.85,2015-12-08
2015,Dec,8,Chardonnay,-22.5,Naramata Bench,5.85,2015-12-08
2015,Dec,8,Chardonnay,-23.5,"OK Falls, east",5.85,2015-12-08
2015,Dec,8,Chardonnay,-22.2,Oliver east,5.85,2015-12-08
2015,Dec,8,Gewurztraminer,-21.2,Kelowna,5.85,2015-12-08
2015,Dec,8,Gewurztraminer,-21.6,"OK Falls, west",5.85,2015-12-08
2015,Dec,8,Gewurztraminer,-22,Oliver east,5.85,2015-12-08
2015,Dec,22,Cabernet Sauvignon,-22.2,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Cabernet Sauvignon,-23.3,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Cabernet Sauvignon,-21.6,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Cabernet Sauvignon,-23.3,Black Sage,-1,2015-12-22
2015,Dec,22,Cabernet Franc,-23.7,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Cabernet Franc,-23.4,Black Sage,-1,2015-12-22
2015,Dec,22,Cabernet Franc,-24.7,Oliver east,-1,2015-12-22
2015,Dec,22,Merlot,-22.5,"Oliver, west",-1,2015-12-22
2015,Dec,22,Merlot,-23.2,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Merlot,-21.9,Black Sage,-1,2015-12-22
2015,Dec,22,Pinot blanc,-23.3,Black Sage,-1,2015-12-22
2015,Dec,22,Pinot blanc,-23.1,Oliver east,-1,2015-12-22
2015,Dec,22,Pinot gris,-25.5,Oliver east,-1,2015-12-22
2015,Dec,22,Pinot gris,-23,Black Sage,-1,2015-12-22
2015,Dec,22,Pinot gris,-21.7,Naramata Bench,-1,2015-12-22
2015,Dec,22,Pinot gris,-23.9,"OK Falls, east",-1,2015-12-22
2015,Dec,22,Pinot gris,-23.4,Oliver east,-1,2015-12-22
2015,Dec,22,Pinot noir,-22.2,Naramata Bench,-1,2015-12-22
2015,Dec,22,Pinot noir,-24.6,Black Sage,-1,2015-12-22
2015,Dec,22,Pinot noir,-22.6,Kelowna,-1,2015-12-22
2015,Dec,22,Pinot noir,-23.5,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Riesling,-23.9,Naramata Bench,-1,2015-12-22
2015,Dec,22,Riesling,-23.1,Black Sage,-1,2015-12-22
2015,Dec,22,Riesling,-24.7,Black Sage,-1,2015-12-22
2015,Dec,22,Riesling,-23.8,West Kelowna,-1,2015-12-22
2015,Dec,22,Riesling,-24.2,Oliver east,-1,2015-12-22
2015,Dec,22,Sauvignon blanc,-22.7,Oliver east,-1,2015-12-22
2015,Dec,22,Sauvignon blanc,-22.6,Oliver east,-1,2015-12-22
2015,Dec,22,Shiraz,-22.5,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Shiraz,-22.3,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Shiraz,-21.7,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Shiraz,-23.1,Black Sage,-1,2015-12-22
2015,Dec,22,Shiraz,-22,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Shiraz,-22.5,Osoyoos northeast,-1,2015-12-22
2015,Dec,22,Viognier,-24.5,Osoyoos west,-1,2015-12-22
2015,Dec,22,Chardonnay,-23.7,Black Sage,-1,2015-12-22
2015,Dec,22,Chardonnay,-22,Naramata Bench,-1,2015-12-22
2015,Dec,22,Chardonnay,-21.8,"OK Falls, east",-1,2015-12-22
2015,Dec,22,Chardonnay,-23.9,"Osoyoos, southeast ",-1,2015-12-22
2015,Dec,22,Gewurztraminer,-21.1,Kelowna,-1,2015-12-22
2015,Dec,22,Gewurztraminer,-22.1,"OK Falls, west",-1,2015-12-22
2015,Dec,22,Gewurztraminer,-22.6,Oliver east,-1,2015-12-22
2015,Dec,22,Chardonnay,-23.4,Oliver east,-1,2015-12-22
2015,Dec,22,Merlot,-22.8,Osoyoos west,-1,2015-12-22
2016,Jan,5,Cabernet Franc,-25.2,Black Sage,-3.65,2016-01-05
2016,Jan,5,Cabernet Franc,-25.2,Oliver east,-3.65,2016-01-05
2016,Jan,5,Chardonnay,-23.4,Naramata Bench,-3.65,2016-01-05
2016,Jan,5,Chardonnay,-24.3,"OK Falls, east",-3.65,2016-01-05
2016,Jan,5,Chardonnay,-25,Oliver east,-3.65,2016-01-05
2016,Jan,5,Gewurztraminer,-23.1,Kelowna,-3.65,2016-01-05
2016,Jan,5,Gewurztraminer,-23.7,"OK Falls, west",-3.65,2016-01-05
2016,Jan,5,Gewurztraminer,-25.1,Oliver east,-3.65,2016-01-05
2016,Jan,5,Merlot,-24,"Oliver, west",-3.65,2016-01-05
2016,Jan,5,Merlot,-24,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,5,Merlot,-23.7,Black Sage,-3.65,2016-01-05
2016,Jan,5,Pinot blanc,-24.4,Black Sage,-3.65,2016-01-05
2016,Jan,5,Pinot blanc,-26.2,Oliver east,-3.65,2016-01-05
2016,Jan,5,Pinot gris,-25.2,Black Sage,-3.65,2016-01-05
2016,Jan,5,Pinot gris,-23,Naramata Bench,-3.65,2016-01-05
2016,Jan,5,Pinot gris,-25.5,"OK Falls, east",-3.65,2016-01-05
2016,Jan,5,Pinot gris,-26.2,Oliver east,-3.65,2016-01-05
2016,Jan,5,Pinot noir,-24.1,Naramata Bench,-3.65,2016-01-05
2016,Jan,5,Pinot noir,-25.8,Black Sage,-3.65,2016-01-05
2016,Jan,5,Pinot noir,-24.1,Kelowna,-3.65,2016-01-05
2016,Jan,5,Pinot noir,-25.3,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,5,Riesling,-26,Naramata Bench,-3.65,2016-01-05
2016,Jan,5,Riesling,-23.5,Black Sage,-3.65,2016-01-05
2016,Jan,5,Riesling,-24.5,Black Sage,-3.65,2016-01-05
2016,Jan,5,Riesling,-25.3,West Kelowna,-3.65,2016-01-05
2016,Jan,5,Riesling,-26.1,Oliver east,-3.65,2016-01-05
2016,Jan,5,Sauvignon blanc,-24.1,Oliver east,-3.65,2016-01-05
2016,Jan,5,Sauvignon blanc,-24.5,Oliver east,-3.65,2016-01-05
2016,Jan,5,Shiraz,-24.6,"Osoyoos, southeast ",-3.65,2016-01-05
2016,Jan,5,Shiraz,-23,Black Sage,-3.65,2016-01-05
2016,Jan,5,Shiraz,-23.6,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,5,Shiraz,-23.7,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,5,Cabernet Sauvignon,-24.1,"Osoyoos, southeast ",-3.65,2016-01-05
2016,Jan,5,Cabernet Sauvignon,-23.9,Black Sage,-3.65,2016-01-05
2016,Jan,5,Cabernet Sauvignon,-24.5,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,5,Cabernet Sauvignon,-24.4,Osoyoos northeast,-3.65,2016-01-05
2016,Jan,19,Chardonnay,-23.2,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Chardonnay,-23.2,Black Sage,2.35,2016-01-19
2016,Jan,19,Chardonnay,-23.2,Naramata Bench,2.35,2016-01-19
2016,Jan,19,Cabernet Sauvignon,-22.8,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Chardonnay,-23.9,Oliver east,2.35,2016-01-19
2016,Jan,19,Gewurztraminer,-21.6,Kelowna,2.35,2016-01-19
2016,Jan,19,Gewurztraminer,-22.6,"OK Falls, west",2.35,2016-01-19
2016,Jan,19,Chardonnay,-23.3,"OK Falls, east",2.35,2016-01-19
2016,Jan,19,Merlot,-21.3,Osoyoos west,2.35,2016-01-19
2016,Jan,19,Merlot,-21.5,"Oliver, west",2.35,2016-01-19
2016,Jan,19,Merlot,-24.1,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Merlot,-21.7,Black Sage,2.35,2016-01-19
2016,Jan,19,Pinot blanc,-23.5,Black Sage,2.35,2016-01-19
2016,Jan,19,Pinot blanc,-24.1,Oliver east,2.35,2016-01-19
2016,Jan,19,Pinot gris,-24.5,Oliver east,2.35,2016-01-19
2016,Jan,19,Pinot gris,-24.4,Black Sage,2.35,2016-01-19
2016,Jan,19,Pinot gris,-23.1,Naramata Bench,2.35,2016-01-19
2016,Jan,19,Pinot gris,-22.7,"OK Falls, east",2.35,2016-01-19
2016,Jan,19,Pinot gris,-24,Oliver east,2.35,2016-01-19
2016,Jan,19,Pinot noir,-23.2,Naramata Bench,2.35,2016-01-19
2016,Jan,19,Gewurztraminer,-23.8,Oliver east,2.35,2016-01-19
2016,Jan,19,Pinot noir,-23.3,Kelowna,2.35,2016-01-19
2016,Jan,19,Pinot noir,-23.4,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Riesling,-24.5,Naramata Bench,2.35,2016-01-19
2016,Jan,19,Riesling,-24.2,Black Sage,2.35,2016-01-19
2016,Jan,19,Riesling,-25.2,Black Sage,2.35,2016-01-19
2016,Jan,19,Riesling,-24,West Kelowna,2.35,2016-01-19
2016,Jan,19,Riesling,-24.2,Oliver east,2.35,2016-01-19
2016,Jan,19,Sauvignon blanc,-22.5,Oliver east,2.35,2016-01-19
2016,Jan,19,Sauvignon blanc,-22.9,Oliver east,2.35,2016-01-19
2016,Jan,19,Shiraz,-21,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Shiraz,-20.9,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Shiraz,-23.3,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Pinot noir,-24.7,Black Sage,2.35,2016-01-19
2016,Jan,19,Shiraz,-21.3,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Shiraz,-22.6,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Viognier,-22,Osoyoos west,2.35,2016-01-19
2016,Jan,19,Cabernet Sauvignon,-22,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Cabernet Sauvignon,-23.1,Black Sage,2.35,2016-01-19
2016,Jan,19,Cabernet Sauvignon,-22.6,Osoyoos northeast,2.35,2016-01-19
2016,Jan,19,Cabernet Franc,-22.3,"Osoyoos, southeast ",2.35,2016-01-19
2016,Jan,19,Cabernet Franc,-23.3,Black Sage,2.35,2016-01-19
2016,Jan,19,Cabernet Franc,-23.8,Oliver east,2.35,2016-01-19
2016,Jan,19,Shiraz,-23,Black Sage,2.35,2016-01-19
2016,Feb,2,Cabernet Sauvignon,-22.3,"Osoyoos, southeast ",-2.7,2016-02-02
2016,Feb,2,Cabernet Sauvignon,-21.4,Black Sage,-2.7,2016-02-02
2016,Feb,2,Cabernet Sauvignon,-23.2,Osoyoos northeast,-2.7,2016-02-02
